var,type,low,high,err
y,flt,1.648901651453307248829105446930e+00,1.648901651453458905294269243313e+00,8.602426144823365310241932157248e-16
y,flt,1.648901651453155814408546575578e+00,1.648901651453307248829105446930e+00,8.602426144823870181221273604804e-16
y,flt,1.648901651452852501478218982811e+00,1.648901651453155814408546575578e+00,8.602426144825441000498794944561e-16
y,flt,1.648901651452549410592496315076e+00,1.648901651452852501478218982811e+00,8.602426144826450742457477839672e-16
y,flt,1.648901651451943006776446054573e+00,1.648901651452549410592496315076e+00,8.602426144829592381012520519187e-16
y,flt,1.648901651451336825005000719102e+00,1.648901651451943006776446054573e+00,8.602426144831611864929886309409e-16
y,flt,1.648901651450124017372900198097e+00,1.648901651451336825005000719102e+00,8.602426144837895142039971668439e-16
y,flt,1.648901651448911431785404602124e+00,1.648901651450124017372900198097e+00,8.602426144841934109874703248883e-16
y,flt,1.648901651446486038565808485146e+00,1.648901651448911431785404602124e+00,8.602426144854498691942610914414e-16
y,flt,1.648901651444060867390817293199e+00,1.648901651446486038565808485146e+00,8.602426144862576627612074075301e-16
y,flt,1.648901651439210080951625059242e+00,1.648901651444060867390817293199e+00,8.602426144887707763900152458892e-16
y,flt,1.648901651434359516557037750317e+00,1.648901651439210080951625059242e+00,8.602426144903863635239078780667e-16
y,flt,1.648901651424658165723258207436e+00,1.648901651434359516557037750317e+00,8.602426144954126893891367074113e-16
y,flt,1.648901651414957036934083589585e+00,1.648901651424658165723258207436e+00,8.602426144986438636569219717663e-16
y,flt,1.648901651395554335266524503822e+00,1.648901651414957036934083589585e+00,8.602426145086964167797664778291e-16
y,flt,1.648901651376151855643570343091e+00,1.648901651395554335266524503822e+00,8.602426145151587653153370065391e-16
y,flt,1.648901651337346674353057096596e+00,1.648901651376151855643570343091e+00,8.602426145352638715610260186648e-16
y,flt,1.648901651298541715107148775132e+00,1.648901651337346674353057096596e+00,8.602426145481885686321670760846e-16
y,flt,1.648901651220931352526122282143e+00,1.648901651298541715107148775132e+00,8.602426145883987811235451003360e-16
y,flt,1.648901651143321211989700714184e+00,1.648901651220931352526122282143e+00,8.602426146142481752658272151757e-16
y,flt,1.648901650988100708872252653237e+00,1.648901651143321211989700714184e+00,8.602426146946684030333569584255e-16
y,flt,1.648901650832880427799409517320e+00,1.648901650988100708872252653237e+00,8.602426147463671913179211881049e-16
y,flt,1.648901650522439421564513395424e+00,1.648901650832880427799409517320e+00,8.602426149072078440682069798574e-16
y,flt,1.648901650211998637374222198559e+00,1.648901650522439421564513395424e+00,8.602426150106054206373354392163e-16
y,flt,1.648901649591116846949034879799e+00,1.648901650211998637374222198559e+00,8.602426153322868247455201753477e-16
y,flt,1.648901648970235278568452486070e+00,1.648901649591116846949034879799e+00,8.602426155390819778837770940655e-16
y,flt,1.648901647728471697718077848549e+00,1.648901648970235278568452486070e+00,8.602426161824446874925334137018e-16
y,flt,1.648901646486708338912308136059e+00,1.648901647728471697718077848549e+00,8.602426165960349937690472511375e-16
y,flt,1.648901644003181399256163786049e+00,1.648901646486708338912308136059e+00,8.602426178827604129865598904100e-16
y,flt,1.648901641519654681644624361070e+00,1.648901644003181399256163786049e+00,8.602426187099410255395875652814e-16
y,flt,1.648901636552600802332335661049e+00,1.648901641519654681644624361070e+00,8.602426212833918639746128438264e-16
y,flt,1.648901631585547145064651886059e+00,1.648901636552600802332335661049e+00,8.602426229377530890806681935693e-16
y,flt,1.648901621651439608484679411049e+00,1.648901631585547145064651886059e+00,8.602426280846545687354924454064e-16
y,flt,1.648901611717332293949311861070e+00,1.648901621651439608484679411049e+00,8.602426313933770189476031448920e-16
y,flt,1.648901591849117220789366911049e+00,1.648901611717332293949311861070e+00,8.602426416871801754724779538192e-16
y,flt,1.648901571980902369674026886059e+00,1.648901591849117220789366911049e+00,8.602426483046250758966993527905e-16
y,flt,1.648901532244472445398741911049e+00,1.648901571980902369674026886059e+00,8.602426688922314875540621232714e-16
y,flt,1.648901492508042743168061861070e+00,1.648901532244472445398741911049e+00,8.602426821271212884025049212139e-16
y,flt,1.648901413035182894617491911049e+00,1.648901492508042743168061861070e+00,8.602427233023340131096173095492e-16
y,flt,1.648901333562323268111526886059e+00,1.648901413035182894617491911049e+00,8.602427497721136148065029054343e-16
y,flt,1.648901174616603793054991911049e+00,1.648901333562323268111526886059e+00,8.602428321225390642207276821048e-16
y,flt,1.648901015670884540043061861070e+00,1.648901174616603793054991911049e+00,8.602428850620982676144988738750e-16
y,flt,1.648900697779445589929991911049e+00,1.648901015670884540043061861070e+00,8.602430497629491664429484272161e-16
y,flt,1.648900379888006861861526886059e+00,1.648900697779445589929991911049e+00,8.602431556420675732304908107565e-16
y,flt,1.648899744105129183679991911049e+00,1.648900379888006861861526886059e+00,8.602434850437691736721636121858e-16
y,flt,1.648899108322251727543061861070e+00,1.648899744105129183679991911049e+00,8.602436968020059872472483792664e-16
y,flt,1.648897836756496371179991911049e+00,1.648899108322251727543061861070e+00,8.602443556054093853458202873780e-16
y,flt,1.648896565190741236861526886059e+00,1.648897836756496371179991911049e+00,8.602447791218830124959898215393e-16
y,flt,1.648894022059230746179991911049e+00,1.648896565190741236861526886059e+00,8.602460967286899073007467903890e-16
y,flt,1.648891478927720477543061861070e+00,1.648894022059230746179991911049e+00,8.602469437616371616010858587115e-16
y,flt,1.648886392664699496179991911049e+00,1.648891478927720477543061861070e+00,8.602495789752508526029866437844e-16
y,flt,1.648881306401678736861526886059e+00,1.648886392664699496179991911049e+00,8.602512730411453612036647804294e-16
y,flt,1.648871133875636996179991911049e+00,1.648881306401678736861526886059e+00,8.602565434683727432074663505753e-16
y,flt,1.648860961349595477543061861070e+00,1.648871133875636996179991911049e+00,8.602599316001617604088226238653e-16
y,flt,1.648840616297511996179991911049e+00,1.648860961349595477543061861070e+00,8.602704724546165244164257641571e-16
y,flt,1.648820271245428736861526886059e+00,1.648840616297511996179991911049e+00,8.602772487181945588191383107371e-16
y,flt,1.648779581141261996179991911049e+00,1.648820271245428736861526886059e+00,8.602983304271038896191182860677e-16
y,flt,1.648738891037095477543061861070e+00,1.648779581141261996179991911049e+00,8.603118829542599584245433792277e-16
y,flt,1.648657510828761996179991911049e+00,1.648738891037095477543061861070e+00,8.603540463720788172397296351419e-16
y,flt,1.648576130620428736861526886059e+00,1.648657510828761996179991911049e+00,8.603811514263909548505798214619e-16
y,flt,1.648525655515022059205421101069e+00,1.648576130620428736861526886059e+00,8.604654782620287710885654859167e-16
y,flt,1.648520569252001077842351151048e+00,1.648525655515022059205421101069e+00,8.604664194097479534897881343446e-16
y,flt,1.648515482988980318523886126059e+00,1.648520569252001077842351151048e+00,8.604681134756424620904662709896e-16
y,flt,1.648505310462938577842351151048e+00,1.648515482988980318523886126059e+00,8.604733839028698440942678411355e-16
y,flt,1.648495137936897059205421101069e+00,1.648505310462938577842351151048e+00,8.604767720346588612956241144255e-16
y,flt,1.648474792884813577842351151048e+00,1.648495137936897059205421101069e+00,8.604873128891136253032272547173e-16
y,flt,1.648454447832730318523886126059e+00,1.648474792884813577842351151048e+00,8.604940891526916597059398012973e-16
y,flt,1.648413757728563577842351151048e+00,1.648454447832730318523886126059e+00,8.605151708616009905059197766279e-16
y,flt,1.648393218914079527692706506059e+00,1.648413757728563577842351151048e+00,8.605287233887570593113448697879e-16
y,flt,1.648373067624397059205421101069e+00,1.648393218914079527692706506059e+00,8.605629865266489635510032832988e-16
y,flt,1.648291687416063577842351151048e+00,1.648373067624397059205421101069e+00,8.605708868065759181265311257020e-16
y,flt,1.648250609787095477543061861070e+00,1.648291687416063577842351151048e+00,8.605979918608880557373813120221e-16
y,flt,1.648047546791063577842351151048e+00,1.648250609787095477543061861070e+00,8.606883420419285801786240348398e-16
y,flt,1.647925088953761996179991911049e+00,1.648047546791063577842351151048e+00,8.607365288051501471970673491169e-16
y,flt,1.647884786374397059205421101069e+00,1.647925088953761996179991911049e+00,8.607967622591771306220247801199e-16
y,flt,1.647835183199793940289623606077e+00,1.647884786374397059205421101069e+00,8.609051824764256810654255254000e-16
y,flt,1.647823751218147059205421101069e+00,1.647835183199793940289623606077e+00,8.609190512633613987900557790734e-16
y,flt,1.647785580025190821373826111085e+00,1.647823751218147059205421101069e+00,8.609258275269394331927683256534e-16
y,flt,1.647762716061897059205421101069e+00,1.647785580025190821373826111085e+00,8.609547439555538324766119285426e-16
y,flt,1.647686373675984361497626196069e+00,1.647762716061897059205421101069e+00,8.609682964827099012820370217026e-16
y,flt,1.647640645749397059205421101069e+00,1.647686373675984361497626196069e+00,8.610261293399387984573373801076e-16
y,flt,1.647599568120428736861526886059e+00,1.647640645749397059205421101069e+00,8.610532343942509360681875664276e-16
y,flt,1.647487960977571663789831291069e+00,1.647599568120428736861526886059e+00,8.611340696017281983587411326860e-16
y,flt,1.647396505124397059205421101069e+00,1.647487960977571663789831291069e+00,8.611689001087085332035619779845e-16
y,flt,1.647233744707730318523886126059e+00,1.647396505124397059205421101069e+00,8.612231102173328084252623506245e-16
y,flt,1.647091135580746268374241481069e+00,1.647233744707730318523886126059e+00,8.613509100362252992455426232462e-16
y,flt,1.646908223874397059205421101069e+00,1.647091135580746268374241481069e+00,8.614544416462481999112374789913e-16
y,flt,1.646582703041063577842351151048e+00,1.646908223874397059205421101069e+00,8.615628618634967503546382242714e-16
y,flt,1.646501322832730318523886126059e+00,1.646582703041063577842351151048e+00,8.615677504707224001323441138064e-16
y,flt,1.646460632728563577842351151048e+00,1.646501322832730318523886126059e+00,8.615732768601473439736905442481e-16
y,flt,1.646419942624397059205421101069e+00,1.646460632728563577842351151048e+00,8.615868293873034127791156374081e-16
y,flt,1.646338562416063577842351151048e+00,1.646419942624397059205421101069e+00,8.616289928051222715943018933222e-16
y,flt,1.646297484787095477543061861070e+00,1.646338562416063577842351151048e+00,8.616560978594344092051520796423e-16
y,flt,1.645931661374397059205421101069e+00,1.646297484787095477543061861070e+00,8.620255247213274347189753283785e-16
y,flt,1.645280619707730318523886126059e+00,1.645931661374397059205421101069e+00,8.622423651558245356057768189387e-16
y,flt,1.642676453041063133753141300986e+00,1.645280619707730318523886126059e+00,8.626662688103673392163548683626e-16
y,flt,1.645280619707729874434676275996e+00,1.645280619707730096479281201027e+00,8.626662688103674378239680209891e-16
y,flt,1.645280619707729652390071350965e+00,1.645280619707729874434676275996e+00,8.626662688103675364315811736156e-16
y,flt,1.645280619707729430345466425933e+00,1.645280619707729652390071350965e+00,8.626662688103677336468074788685e-16
y,flt,1.645280619707728986256256575871e+00,1.645280619707729430345466425933e+00,8.626662688103678322544206314950e-16
y,flt,1.645280619707728542167046725808e+00,1.645280619707728986256256575871e+00,8.626662688103682266848732420009e-16
y,flt,1.645280619707727431944022100652e+00,1.645280619707728542167046725808e+00,8.626662688103684239000995472539e-16
y,flt,1.645280619707726765810207325558e+00,1.645280619707727431944022100652e+00,8.626662688103693113686179208922e-16
y,flt,1.645280619707724545364158075245e+00,1.645280619707726765810207325558e+00,8.626662688103697057990705313981e-16
y,flt,1.645280619707723213096528525057e+00,1.645280619707724545364158075245e+00,8.626662688103713821284941260481e-16
y,flt,1.645280619707718772204430024431e+00,1.645280619707723213096528525057e+00,8.626662688103721709893993470600e-16
y,flt,1.645280619707716107669170924055e+00,1.645280619707718772204430024431e+00,8.626662688103755236482465363601e-16
y,flt,1.645280619707707225884973922803e+00,1.645280619707716107669170924055e+00,8.626662688103771013700569783837e-16
y,flt,1.645280619707701896814455722051e+00,1.645280619707707225884973922803e+00,8.626662688103838066877513569841e-16
y,flt,1.645280619707684133246061719547e+00,1.645280619707701896814455722051e+00,8.626662688103869621313722410313e-16
y,flt,1.645280619707673475105025318044e+00,1.645280619707684133246061719547e+00,8.626662688104004713743741508585e-16
y,flt,1.645280619707637947968237313034e+00,1.645280619707673475105025318044e+00,8.626662688104067822616159189529e-16
y,flt,1.645280619707616631686164510029e+00,1.645280619707637947968237313034e+00,8.626662688104337021400065859808e-16
y,flt,1.645280619707545577412588500010e+00,1.645280619707616631686164510029e+00,8.626662688104463239144901221697e-16
y,flt,1.645280619707502944848442893999e+00,1.645280619707545577412588500010e+00,8.626662688105001636712714562254e-16
y,flt,1.645280619707360836301290873962e+00,1.645280619707502944848442893999e+00,8.626662688105254072202385286032e-16
y,flt,1.645280619707275571172999661940e+00,1.645280619707360836301290873962e+00,8.626662688106331853414143493411e-16
y,flt,1.645280619706991354078695621865e+00,1.645280619707275571172999661940e+00,8.626662688106836724393484940966e-16
y,flt,1.645280619706820823822113197821e+00,1.645280619706991354078695621865e+00,8.626662688108990314664738303195e-16
y,flt,1.645280619706252167588900192641e+00,1.645280619706820823822113197821e+00,8.626662688110000056623421198306e-16
y,flt,1.645280619705911329120340269583e+00,1.645280619706252167588900192641e+00,8.626662688114309209318190975293e-16
y,flt,1.645280619704773794609309334191e+00,1.645280619705911329120340269583e+00,8.626662688116328693235556765515e-16
y,flt,1.645280619704092339716794413107e+00,1.645280619704773794609309334191e+00,8.626662688124946998625096319489e-16
y,flt,1.645280619701817270694732542324e+00,1.645280619704092339716794413107e+00,8.626662688128985966459827899933e-16
y,flt,1.645280619700454360909702700155e+00,1.645280619701817270694732542324e+00,8.626662688146221591162775481616e-16
y,flt,1.645280619695904000820974033559e+00,1.645280619700454360909702700155e+00,8.626662688154299526832238642503e-16
y,flt,1.645280619693178403295519274252e+00,1.645280619695904000820974033559e+00,8.626662688188769790162002279606e-16
y,flt,1.645280619684077683118061941059e+00,1.645280619693178403295519274252e+00,8.626662688204925661500928601381e-16
y,flt,1.645280619678626488067152422445e+00,1.645280619684077683118061941059e+00,8.626662688273868160312718928114e-16
y,flt,1.645280619660425047712237756059e+00,1.645280619678626488067152422445e+00,8.626662688306179902990571571664e-16
y,flt,1.645280619649522657610418718832e+00,1.645280619660425047712237756059e+00,8.626662688444063914538020698867e-16
y,flt,1.645280619613119776900589386059e+00,1.645280619649522657610418718832e+00,8.626662688508687399893725985967e-16
y,flt,1.645280619591314996696951311606e+00,1.645280619613119776900589386059e+00,8.626662688784456409064755766638e-16
y,flt,1.645280619518509235277292646060e+00,1.645280619591314996696951311606e+00,8.626662688913703379776166340836e-16
y,flt,1.645280619474899674870016497152e+00,1.645280619518509235277292646060e+00,8.626662689465240412042094375914e-16
y,flt,1.645280619329288152030699166062e+00,1.645280619474899674870016497152e+00,8.626662689723734353464915524311e-16
y,flt,1.645280619242069031216146868246e+00,1.645280619329288152030699166062e+00,8.626662690826808417996771594466e-16
y,flt,1.645280618950845985537512206065e+00,1.645280619242069031216146868246e+00,8.626662691343796300842413891260e-16
y,flt,1.645280618776407743908407610434e+00,1.645280618950845985537512206065e+00,8.626662693549944429906126031570e-16
y,flt,1.645280618193961652551138286071e+00,1.645280618776407743908407610434e+00,8.626662694583920195597410625159e-16
y,flt,1.645280617845085169292929094809e+00,1.645280618193961652551138286071e+00,8.626662698996217439800966432043e-16
y,flt,1.645280616680192986578390446084e+00,1.645280617845085169292929094809e+00,8.626662701064168971183535619222e-16
y,flt,1.645280615982440020061972063559e+00,1.645280616680192986578390446084e+00,8.626662709888762473514515706725e-16
y,flt,1.645280613652655432588289841078e+00,1.645280615982440020061972063559e+00,8.626662714024665536279654081082e-16
y,flt,1.645280612257149721600058001059e+00,1.645280613652655432588289841078e+00,8.626662731673853527017745782353e-16
y,flt,1.645280607597580324608088631066e+00,1.645280612257149721600058001059e+00,8.626662739945659652548022531067e-16
y,flt,1.645280604806569124676229876059e+00,1.645280607597580324608088631066e+00,8.626662775244033661871942881079e-16
y,flt,1.645280595487430330692291136074e+00,1.645280604806569124676229876059e+00,8.626662791787645912932496378507e-16
y,flt,1.645280589905407930828573626059e+00,1.645280595487430330692291136074e+00,8.626662862384395903732600131061e-16
y,flt,1.645280571267130120816091221059e+00,1.645280589905407930828573626059e+00,8.626662895471620405853707125918e-16
y,flt,1.645280560103085543133261126059e+00,1.645280571267130120816091221059e+00,8.626663036665119401377783104761e-16
y,flt,1.645280522826529923108296316059e+00,1.645280560103085543133261126059e+00,8.626663102839568405619997094473e-16
y,flt,1.645280500498440767742636126059e+00,1.645280522826529923108296316059e+00,8.626663385226566396668149052160e-16
y,flt,1.645280425945329527692706506059e+00,1.645280500498440767742636126059e+00,8.626663517575464405152577031585e-16
y,flt,1.645280381289151216961386126059e+00,1.645280425945329527692706506059e+00,8.626664082349461373325012473223e-16
y,flt,1.645280232182928736861526886059e+00,1.645280381289151216961386126059e+00,8.626664347047257390293868432074e-16
y,flt,1.645280142870572115398886126059e+00,1.645280232182928736861526886059e+00,8.626665476595249354486476262819e-16
y,flt,1.645279844658127155199167646060e+00,1.645280142870572115398886126059e+00,8.626666005990841388424188180521e-16
y,flt,1.645279666033413912273886126059e+00,1.645279844658127155199167646060e+00,8.626668265086827288961666894542e-16
y,flt,1.645279069608523991874449166062e+00,1.645279666033413912273886126059e+00,8.626669323878011356837090729945e-16
y,flt,1.645278712359097506023886126059e+00,1.645279069608523991874449166062e+00,8.626673842069982171835916631722e-16
y,flt,1.645277519509317665225012206065e+00,1.645278712359097506023886126059e+00,8.626675959652350307586764302528e-16
y,flt,1.645276805010464693523886126059e+00,1.645277519509317665225012206065e+00,8.626684996036292923660547632346e-16
y,flt,1.645274419310905011926138286071e+00,1.645276805010464693523886126059e+00,8.626689231201029195162242973959e-16
y,flt,1.645272990313199068523886126059e+00,1.645274419310905011926138286071e+00,8.626707303968912455157546581066e-16
y,flt,1.645268218914079705328390446084e+00,1.645272990313199068523886126059e+00,8.626715774298384998160937264291e-16
y,flt,1.645265360918667818523886126059e+00,1.645268218914079705328390446084e+00,8.626751919834153490303807531035e-16
y,flt,1.645255818120428870088289841078e+00,1.645265360918667818523886126059e+00,8.626768860493098576310588897485e-16
y,flt,1.645250102129605318523886126059e+00,1.645255818120428870088289841078e+00,8.626841151564634574520197904708e-16
y,flt,1.645231016533127199608088631066e+00,1.645250102129605318523886126059e+00,8.626875032882524746533760637608e-16
y,flt,1.645219584551480318523886126059e+00,1.645231016533127199608088631066e+00,8.627019615025596742952978652054e-16
y,flt,1.645181413358524080692291136074e+00,1.645219584551480318523886126059e+00,8.627087377661377086980104117854e-16
y,flt,1.645158549395230318523886126059e+00,1.645181413358524080692291136074e+00,8.627376541947521079818540146746e-16
y,flt,1.645082207009317620816091221059e+00,1.645158549395230318523886126059e+00,8.627512067219081767872791078346e-16
y,flt,1.645036479082730318523886126059e+00,1.645082207009317620816091221059e+00,8.628090395791370739625794662396e-16
y,flt,1.644883794310904923108296316059e+00,1.645036479082730318523886126059e+00,8.628361446334492115734296525596e-16
y,flt,1.644792338457730318523886126059e+00,1.644883794310904923108296316059e+00,8.629518103479068087088040641165e-16
y,flt,1.644486968914079527692706506059e+00,1.644792338457730318523886126059e+00,8.630060204565310839305044367566e-16
y,flt,1.644304057207730318523886126059e+00,1.644486968914079527692706506059e+00,8.632373518854464754164795651233e-16
y,flt,1.643693318120428736861526886059e+00,1.644304057207730318523886126059e+00,8.633457721026950258598803104034e-16
y,flt,1.643327494707730318523886126059e+00,1.643693318120428736861526886059e+00,8.638084349605257102242174145105e-16
y,flt,1.642106016533127155199167646060e+00,1.643327494707730318523886126059e+00,8.640252753950228111110189050707e-16
y,flt,1.641374369707730318523886126059e+00,1.642106016533127155199167646060e+00,8.646497005245749628051866915705e-16
y,flt,1.640072286374397059205421101069e+00,1.641374369707730318523886126059e+00,8.650833813935691645787896726909e-16
y,flt,1.634863953041063133753141300986e+00,1.640072286374397059205421101069e+00,8.662320892887640874420653458796e-16
y,flt,1.640072286374396615116211251006e+00,1.640072286374396837160816176038e+00,8.662320892887641860496784985061e-16
y,flt,1.640072286374396393071606325975e+00,1.640072286374396615116211251006e+00,8.662320892887642846572916511326e-16
y,flt,1.640072286374396171027001400944e+00,1.640072286374396393071606325975e+00,8.662320892887644818725179563855e-16
y,flt,1.640072286374395726937791550881e+00,1.640072286374396171027001400944e+00,8.662320892887645804801311090120e-16
y,flt,1.640072286374395282848581700819e+00,1.640072286374395726937791550881e+00,8.662320892887649749105837195179e-16
y,flt,1.640072286374394172625557075662e+00,1.640072286374395282848581700819e+00,8.662320892887651721258100247709e-16
y,flt,1.640072286374393506491742300568e+00,1.640072286374394172625557075662e+00,8.662320892887660595943283984091e-16
y,flt,1.640072286374391286045693050255e+00,1.640072286374393506491742300568e+00,8.662320892887664540247810089150e-16
y,flt,1.640072286374389953778063500067e+00,1.640072286374391286045693050255e+00,8.662320892887681303542046035651e-16
y,flt,1.640072286374385512885964999441e+00,1.640072286374389953778063500067e+00,8.662320892887689192151098245769e-16
y,flt,1.640072286374382848350705899065e+00,1.640072286374385512885964999441e+00,8.662320892887722718739570138771e-16
y,flt,1.640072286374373966566508897813e+00,1.640072286374382848350705899065e+00,8.662320892887738495957674559007e-16
y,flt,1.640072286374368637495990697062e+00,1.640072286374373966566508897813e+00,8.662320892887805549134618345011e-16
y,flt,1.640072286374350873927596694557e+00,1.640072286374368637495990697062e+00,8.662320892887837103570827185483e-16
y,flt,1.640072286374340215786560293054e+00,1.640072286374350873927596694557e+00,8.662320892887972196000846283754e-16
y,flt,1.640072286374304688649772288045e+00,1.640072286374340215786560293054e+00,8.662320892888035304873263964699e-16
y,flt,1.640072286374283372367699485039e+00,1.640072286374304688649772288045e+00,8.662320892888304503657170634977e-16
y,flt,1.640072286374212318094123475021e+00,1.640072286374283372367699485039e+00,8.662320892888430721402005996866e-16
y,flt,1.640072286374169685529977869010e+00,1.640072286374212318094123475021e+00,8.662320892888969118969819337424e-16
y,flt,1.640072286374027576982825848972e+00,1.640072286374169685529977869010e+00,8.662320892889221554459490061201e-16
y,flt,1.640072286373942311854534636950e+00,1.640072286374027576982825848972e+00,8.662320892890299335671248268580e-16
y,flt,1.640072286373658094760230596876e+00,1.640072286373942311854534636950e+00,8.662320892890804206650589716136e-16
y,flt,1.640072286373487564503648172831e+00,1.640072286373658094760230596876e+00,8.662320892892957796921843078365e-16
y,flt,1.640072286372918908270435167651e+00,1.640072286373487564503648172831e+00,8.662320892893967538880525973476e-16
y,flt,1.640072286372578069801875244593e+00,1.640072286372918908270435167651e+00,8.662320892898276691575295750463e-16
y,flt,1.640072286371440535290844309202e+00,1.640072286372578069801875244593e+00,8.662320892900296175492661540685e-16
y,flt,1.640072286370759080398329388117e+00,1.640072286371440535290844309202e+00,8.662320892908914480882201094659e-16
y,flt,1.640072286368484011376267517335e+00,1.640072286370759080398329388117e+00,8.662320892912953448716932675102e-16
y,flt,1.640072286367121101591237675166e+00,1.640072286368484011376267517335e+00,8.662320892930189073419880256786e-16
y,flt,1.640072286362570741502509008569e+00,1.640072286367121101591237675166e+00,8.662320892938267009089343417673e-16
y,flt,1.640072286359845143977054249262e+00,1.640072286362570741502509008569e+00,8.662320892972737272419107054775e-16
y,flt,1.640072286350744423799596916069e+00,1.640072286359845143977054249262e+00,8.662320892988893143758033376550e-16
y,flt,1.640072286345293228748687397456e+00,1.640072286350744423799596916069e+00,8.662320893057835642569823703284e-16
y,flt,1.640072286327091788393772731069e+00,1.640072286345293228748687397456e+00,8.662320893090147385247676346834e-16
y,flt,1.640072286316189398291953693843e+00,1.640072286327091788393772731069e+00,8.662320893228031396795125474037e-16
y,flt,1.640072286279786517582124361070e+00,1.640072286316189398291953693843e+00,8.662320893292654882150830761136e-16
y,flt,1.640072286257981737378486286616e+00,1.640072286279786517582124361070e+00,8.662320893568423891321860541807e-16
y,flt,1.640072286185175975958827621071e+00,1.640072286257981737378486286616e+00,8.662320893697670862033271116006e-16
y,flt,1.640072286141566415551551472163e+00,1.640072286185175975958827621071e+00,8.662320894249207894299199151084e-16
y,flt,1.640072285995954892712234141072e+00,1.640072286141566415551551472163e+00,8.662320894507701835722020299481e-16
y,flt,1.640072285908735771897681843257e+00,1.640072285995954892712234141072e+00,8.662320895610775900253876369636e-16
y,flt,1.640072285617512726219047181075e+00,1.640072285908735771897681843257e+00,8.662320896127763783099518666430e-16
y,flt,1.640072285443074484589942585444e+00,1.640072285617512726219047181075e+00,8.662320898333911912163230806740e-16
y,flt,1.640072284860628393232673261082e+00,1.640072285443074484589942585444e+00,8.662320899367887677854515400329e-16
y,flt,1.640072284511751909974464069819e+00,1.640072284860628393232673261082e+00,8.662320903780184922058071207213e-16
y,flt,1.640072283346859727259925421095e+00,1.640072284511751909974464069819e+00,8.662320905848136453440640394392e-16
y,flt,1.640072282649106760743507038569e+00,1.640072283346859727259925421095e+00,8.662320914672729955771620481895e-16
y,flt,1.640072280319322173269824816089e+00,1.640072282649106760743507038569e+00,8.662320918808633018536758856252e-16
y,flt,1.640072278923816462281592976069e+00,1.640072280319322173269824816089e+00,8.662320936457821009274850557523e-16
y,flt,1.640072274264247065289623606077e+00,1.640072278923816462281592976069e+00,8.662320944729627134805127306237e-16
y,flt,1.640072271473235865357764851069e+00,1.640072274264247065289623606077e+00,8.662320980028001144129047656249e-16
y,flt,1.640072262154097071373826111085e+00,1.640072271473235865357764851069e+00,8.662320996571613395189601153677e-16
y,flt,1.640072256572074671510108601069e+00,1.640072262154097071373826111085e+00,8.662321067168363385989704906231e-16
y,flt,1.640072237933796861497626196069e+00,1.640072256572074671510108601069e+00,8.662321100255587888110811901087e-16
y,flt,1.640072226769752283814796101069e+00,1.640072237933796861497626196069e+00,8.662321241449086883634887879931e-16
y,flt,1.640072189493196663789831291069e+00,1.640072226769752283814796101069e+00,8.662321307623535887877101869643e-16
y,flt,1.640072167165107508424171101069e+00,1.640072189493196663789831291069e+00,8.662321590010533878925253827330e-16
y,flt,1.640072092611996268374241481069e+00,1.640072167165107508424171101069e+00,8.662321722359431887409681806755e-16
y,flt,1.640072047955817957642921101069e+00,1.640072092611996268374241481069e+00,8.662322287133428855582117248393e-16
y,flt,1.640071898849595477543061861070e+00,1.640072047955817957642921101069e+00,8.662322551831224872550973207243e-16
y,flt,1.640071809537238856080421101069e+00,1.640071898849595477543061861070e+00,8.662323681379216836743581037989e-16
y,flt,1.640071511324793895880702621071e+00,1.640071809537238856080421101069e+00,8.662324210774808870681292955691e-16
y,flt,1.640071332700080652955421101069e+00,1.640071511324793895880702621071e+00,8.662326469870794771218771669711e-16
y,flt,1.640070736275190732555984141072e+00,1.640071332700080652955421101069e+00,8.662327528661978839094195505114e-16
y,flt,1.640070379025764246705421101069e+00,1.640070736275190732555984141072e+00,8.662332046853949654093021406891e-16
y,flt,1.640069186175984405906547181075e+00,1.640070379025764246705421101069e+00,8.662334164436317789843869077698e-16
y,flt,1.640068471677131434205421101069e+00,1.640069186175984405906547181075e+00,8.662343200820260405917652407516e-16
y,flt,1.640066085977571752607673261082e+00,1.640068471677131434205421101069e+00,8.662347435984996677419347749128e-16
y,flt,1.640064656979865809205421101069e+00,1.640066085977571752607673261082e+00,8.662365508752879937414651356236e-16
y,flt,1.640059885580746446009925421095e+00,1.640064656979865809205421101069e+00,8.662373979082352480418042039461e-16
y,flt,1.640057027585334559205421101069e+00,1.640059885580746446009925421095e+00,8.662410124618120972560912306205e-16
y,flt,1.640047484787095610769824816089e+00,1.640057027585334559205421101069e+00,8.662427065277066058567693672655e-16
y,flt,1.640041768796272059205421101069e+00,1.640047484787095610769824816089e+00,8.662499356348602056777302679878e-16
y,flt,1.640022683199793940289623606077e+00,1.640041768796272059205421101069e+00,8.662533237666492228790865412778e-16
y,flt,1.640011251218147059205421101069e+00,1.640022683199793940289623606077e+00,8.662677819809564225210083427224e-16
y,flt,1.639973080025190821373826111085e+00,1.640011251218147059205421101069e+00,8.662745582445344569237208893024e-16
y,flt,1.639950216061897059205421101069e+00,1.639973080025190821373826111085e+00,8.663034746731488562075644921916e-16
y,flt,1.639873873675984361497626196069e+00,1.639950216061897059205421101069e+00,8.663170272003049250129895853516e-16
